arr_rate,profit_P,num_of_days,num_of_sims,p,S_R1,s_R1,p1,S_R2,s_R2,p2,S_D1,s_D1,S_D2,s_D2,frac_cust_ret,avg_profit,avg_hold_c,avg_del_c,avg_net_profit
10,100,1000,100,0.5,125,100,0.5,125,100,0.5,450,400,450,400,5.613490544,4647.163,3000.94776,1195.45,450.76524
10,100,1000,100,0.5,150,25,0.5,150,25,0.5,450,400,450,400,21.38429008,3785.536,3684.74488,499.28,-398.48888
10,100,1000,100,0.5,150,50,0.5,150,50,0.5,450,400,450,400,17.61731901,3989.174,3371.96149,593.55,23.66251
10,100,1000,100,0.5,150,75,0.5,150,75,0.5,450,400,450,400,10.68138251,4379.04,3157.81738,747.15,474.07262
10,100,1000,100,0.5,150,100,0.5,150,100,0.5,450,400,450,400,5.231652369,4689.037,3127.52057,974.72,586.79643
10,100,1000,100,0.5,150,125,0.5,150,125,0.5,450,400,450,400,3.971811404,4763.469,3197.14933,1164.06,402.25967
10,100,1000,100,0.5,175,25,0.5,175,25,0.5,450,400,450,400,24.98980125,3628.044,3742.97777,437.03,-551.96377
10,100,1000,100,0.5,175,50,0.5,175,50,0.5,450,400,450,400,14.20098913,4170.436,3564.65618,533.05,72.72982
10,100,1000,100,0.5,175,75,0.5,175,75,0.5,450,400,450,400,13.26177478,4255.549,3321.05708,621.82,312.67192
10,100,1000,100,0.5,175,100,0.5,175,100,0.5,450,400,450,400,7.426631164,4573.416,3275.91446,773.46,524.04154
10,100,1000,100,0.5,175,125,0.5,175,125,0.5,450,400,450,400,4.663989853,4734.748,3362.57606,954.72,417.45194
10,100,1000,100,0.5,175,150,0.5,175,150,0.5,450,400,450,400,3.441850432,4801.35,3456.94249,1140.39,204.01751
10,100,1000,100,0.5,200,25,0.5,200,25,0.5,450,400,450,400,20.02375623,3891.256,3912.67526,406.69,-428.10926
10,100,1000,100,0.5,200,50,0.5,200,50,0.5,450,400,450,400,21.10420921,3843.135,3638.33664,457.2,-252.40164
10,100,1000,100,0.5,200,75,0.5,200,75,0.5,450,400,450,400,10.05913115,4437.74,3520.90782,557.81,359.02218
10,100,1000,100,0.5,200,100,0.5,200,100,0.5,450,400,450,400,11.2869056,4364.801,3424.92968,632.6,307.27132
10,100,1000,100,0.5,200,125,0.5,200,125,0.5,450,400,450,400,6.739884176,4616.279,3485.79964,767.28,363.19936
10,100,1000,100,0.5,200,150,0.5,200,150,0.5,450,400,450,400,4.294283462,4763.076,3611.07754,937.77,214.22846
10,100,1000,100,0.5,200,175,0.5,200,175,0.5,450,400,450,400,3.17790833,4818.304,3732.20223,1121,-34.89823
10,100,1000,100,0.5,225,25,0.5,225,25,0.5,450,400,450,400,16.29236443,4084.21,4122.22793,376.64,-414.65793
10,100,1000,100,0.5,225,50,0.5,225,50,0.5,450,400,450,400,14.55281469,4192.899,3837.5599,432.25,-76.9109
10,100,1000,100,0.5,225,75,0.5,225,75,0.5,450,400,450,400,19.62239877,3945.246,3611.14394,469.27,-135.16794
10,100,1000,100,0.5,225,100,0.5,225,100,0.5,450,400,450,400,8.164877974,4546.882,3647.30193,568.83,330.75007
10,100,1000,100,0.5,225,125,0.5,225,125,0.5,450,400,450,400,9.432398804,4479.501,3597.52854,647.39,234.58246
10,100,1000,100,0.5,225,150,0.5,225,150,0.5,450,400,450,400,5.47560018,4696.123,3710.96928,760.48,224.67372
10,100,1000,100,0.5,225,175,0.5,225,175,0.5,450,400,450,400,3.577287728,4796.869,3890.03449,927.02,-20.18549
10,100,1000,100,0.5,225,200,0.5,225,200,0.5,450,400,450,400,2.631608563,4842.012,4018.1068,1107.21,-283.3048
10,100,1000,100,0.5,250,25,0.5,250,25,0.5,450,400,450,400,24.66972114,3673.766,4621.28434,305.53,-1253.04834
10,100,1000,100,0.5,250,50,0.5,250,50,0.5,450,400,450,400,13.01060416,4283.858,4167.40602,389.57,-273.11802
10,100,1000,100,0.5,250,75,0.5,250,75,0.5,450,400,450,400,12.01970858,4341.466,3826.05889,448.13,67.27711
10,100,1000,100,0.5,250,100,0.5,250,100,0.5,450,400,450,400,19.03155608,3981.687,3685.54704,473.9,-177.76004
10,100,1000,100,0.5,250,125,0.5,250,125,0.5,450,400,450,400,6.714327776,4626.354,3871.93717,576.07,178.34683
10,100,1000,100,0.5,250,150,0.5,250,150,0.5,450,400,450,400,9.797040729,4465.425,3778.13191,634.82,52.47309
10,100,1000,100,0.5,250,175,0.5,250,175,0.5,450,400,450,400,5.156334276,4719.039,3992.26798,752.5,-25.72898
10,100,1000,100,0.5,250,200,0.5,250,200,0.5,450,400,450,400,3.700261516,4800.011,4165.0295,912.05,-277.0685
10,100,1000,100,0.5,250,225,0.5,250,225,0.5,450,400,450,400,2.766069893,4843.099,4303.84931,1086.94,-547.69031
10,100,1000,100,0.5,275,25,0.5,275,25,0.5,450,400,450,400,21.27728151,3850.949,4764.26584,289.75,-1203.06684
10,100,1000,100,0.5,275,50,0.5,275,50,0.5,450,400,450,400,20.36478087,3905.928,4661.68936,321.49,-1077.25136
10,100,1000,100,0.5,275,75,0.5,275,75,0.5,450,400,450,400,9.830280583,4468.832,4234.32058,404.6,-170.08858
10,100,1000,100,0.5,275,100,0.5,275,100,0.5,450,400,450,400,10.69223452,4428.59,3940.67516,457.34,30.57484
10,100,1000,100,0.5,275,125,0.5,275,125,0.5,450,400,450,400,18.28717164,4026.161,3790.12022,478.62,-242.57922
10,100,1000,100,0.5,275,150,0.5,275,150,0.5,450,400,450,400,5.925353688,4672.525,4090.00301,582.4,0.12199
10,100,1000,100,0.5,275,175,0.5,275,175,0.5,450,400,450,400,7.514330059,4580.683,4009.83528,633.74,-62.89228
10,100,1000,100,0.5,275,200,0.5,275,200,0.5,450,400,450,400,5.047312558,4712.151,4241.13772,737.84,-266.82672
10,100,1000,100,0.5,275,225,0.5,275,225,0.5,450,400,450,400,3.26532498,4817.919,4452.33032,901.49,-535.90132
10,100,1000,100,0.5,275,250,0.5,275,250,0.5,450,400,450,400,2.900294307,4836.919,4563.53789,1059.29,-785.90889
10,100,1000,100,0.5,300,25,0.5,300,25,0.5,450,400,450,400,18.54850579,3994.14,4915.87614,274.53,-1196.26614
10,100,1000,100,0.5,300,50,0.5,300,50,0.5,450,400,450,400,17.39987617,4068.286,4811.7446,303.29,-1046.7486
10,100,1000,100,0.5,300,75,0.5,300,75,0.5,450,400,450,400,17.43594358,4068.33,4744.40718,334.54,-1010.61718
10,100,1000,100,0.5,300,100,0.5,300,100,0.5,450,400,450,400,8.097630684,4559.269,4419.98819,412.46,-273.17919
10,100,1000,100,0.5,300,125,0.5,300,125,0.5,450,400,450,400,9.776853046,4474.11,4122.05478,461.65,-109.59478
10,100,1000,100,0.5,300,150,0.5,300,150,0.5,450,400,450,400,17.26044668,4082.021,3913.00723,484.14,-315.12623
10,100,1000,100,0.5,300,175,0.5,300,175,0.5,450,400,450,400,5.063349216,4723.721,4359.11201,581.85,-217.24101
10,100,1000,100,0.5,300,200,0.5,300,200,0.5,450,400,450,400,6.22444566,4664.154,4254.34124,631.67,-221.85724
10,100,1000,100,0.5,300,225,0.5,300,225,0.5,450,400,450,400,5.250470043,4710.545,4455.66651,720.16,-465.28151
10,100,1000,100,0.5,300,250,0.5,300,250,0.5,450,400,450,400,3.324363255,4812.214,4729.37743,888.59,-805.75343
10,100,1000,100,0.5,300,275,0.5,300,275,0.5,450,400,450,400,2.645587048,4841.909,4875.90595,1051.26,-1085.25695
10,100,1000,100,0.5,325,25,0.5,325,25,0.5,450,400,450,400,15.97034682,4123.129,5077.09878,260.58,-1214.54978
10,100,1000,100,0.5,325,50,0.5,325,50,0.5,450,400,450,400,14.50902033,4209.114,4970.49497,287.02,-1048.40097
10,100,1000,100,0.5,325,75,0.5,325,75,0.5,450,400,450,400,14.08755612,4239.675,4909.39315,315.82,-985.53815
10,100,1000,100,0.5,325,100,0.5,325,100,0.5,450,400,450,400,15.18899731,4186.049,4886.96159,344.06,-1044.97259
10,100,1000,100,0.5,325,125,0.5,325,125,0.5,450,400,450,400,6.716558638,4641.611,4655.93702,418.81,-433.13602
10,100,1000,100,0.5,325,150,0.5,325,150,0.5,450,400,450,400,9.412102749,4491.48,4300.62316,463.97,-273.11316
10,100,1000,100,0.5,325,175,0.5,325,175,0.5,450,400,450,400,17.17841555,4076.875,4055.97751,486.92,-466.02251
10,100,1000,100,0.5,325,200,0.5,325,200,0.5,450,400,450,400,7.182325414,4615.229,4602.13605,563.55,-550.45705
10,100,1000,100,0.5,325,225,0.5,325,225,0.5,450,400,450,400,5.844263493,4676.417,4544.66632,623.41,-491.65932
10,100,1000,100,0.5,325,250,0.5,325,250,0.5,450,400,450,400,4.272146213,4765.754,4763.47781,721.23,-718.95381
10,100,1000,100,0.5,325,275,0.5,325,275,0.5,450,400,450,400,3.221989513,4814.493,5019.78864,876.84,-1082.13564
10,100,1000,100,0.5,325,300,0.5,325,300,0.5,450,400,450,400,2.700956841,4842.134,5183.82481,1044.05,-1385.74081
10,100,1000,100,0.5,350,25,0.5,350,25,0.5,450,400,450,400,14.18731962,4232.036,5232.12451,247.72,-1247.80851
10,100,1000,100,0.5,350,50,0.5,350,50,0.5,450,400,450,400,12.18034985,4339.363,5138.80941,272.3,-1071.74641
10,100,1000,100,0.5,350,75,0.5,350,75,0.5,450,400,450,400,11.31250175,4383.169,5082.89673,298.35,-998.07773
10,100,1000,100,0.5,350,100,0.5,350,100,0.5,450,400,450,400,11.85492757,4365.049,5072.44671,325.22,-1032.61771
10,100,1000,100,0.5,350,125,0.5,350,125,0.5,450,400,450,400,13.42707195,4282.729,5049.59108,351.73,-1118.59208
10,100,1000,100,0.5,350,150,0.5,350,150,0.5,450,400,450,400,5.727092814,4690.288,4919.91194,423.27,-652.89394
10,100,1000,100,0.5,350,175,0.5,350,175,0.5,450,400,450,400,8.486504748,4549.07,4508.64477,468.66,-428.23477
10,100,1000,100,0.5,350,200,0.5,350,200,0.5,450,400,450,400,15.21700913,4185.963,4204.34662,486.17,-504.55362
10,100,1000,100,0.5,350,225,0.5,350,225,0.5,450,400,450,400,6.747520703,4630.811,4833.10116,558.28,-760.57016
10,100,1000,100,0.5,350,250,0.5,350,250,0.5,450,400,450,400,7.118456761,4620.992,4809.88824,605.7,-794.59624
10,100,1000,100,0.5,350,275,0.5,350,275,0.5,450,400,450,400,4.180538078,4770.259,5063.46987,715.65,-1008.86087
10,100,1000,100,0.5,350,300,0.5,350,300,0.5,450,400,450,400,3.167713881,4816.698,5311.61344,865.31,-1360.22544
10,100,1000,100,0.5,350,325,0.5,350,325,0.5,450,400,450,400,2.654869968,4853.496,5446.33825,1024.52,-1617.36225
10,100,1000,100,0.5,375,25,0.5,375,25,0.5,450,400,450,400,12.6723922,4305.248,5402.9053,234.63,-1332.2873
10,100,1000,100,0.5,375,50,0.5,375,50,0.5,450,400,450,400,10.14461135,4442.869,5315.58683,258.2,-1130.91783
10,100,1000,100,0.5,375,75,0.5,375,75,0.5,450,400,450,400,9.08458993,4510.108,5250.49645,282.79,-1023.17845
10,100,1000,100,0.5,375,100,0.5,375,100,0.5,450,400,450,400,9.13814219,4505.503,5258.34324,306.58,-1059.42024
10,100,1000,100,0.5,375,125,0.5,375,125,0.5,450,400,450,400,10.10030689,4451.363,5262.94821,331.35,-1142.93521
10,100,1000,100,0.5,375,150,0.5,375,150,0.5,450,400,450,400,12.08878844,4348.341,5226.06847,356.84,-1234.56747
10,100,1000,100,0.5,375,175,0.5,375,175,0.5,450,400,450,400,4.934079787,4739.193,5168.81327,426.66,-856.28027
10,100,1000,100,0.5,375,200,0.5,375,200,0.5,450,400,450,400,7.808794408,4571.757,4734.07463,472.76,-635.07763
10,100,1000,100,0.5,375,225,0.5,375,225,0.5,450,400,450,400,12.55401586,4328.605,4411.53388,488.2,-571.12888
10,100,1000,100,0.5,375,250,0.5,375,250,0.5,450,400,450,400,5.486127557,4702.239,5111.14799,560.22,-969.12899
10,100,1000,100,0.5,375,275,0.5,375,275,0.5,450,400,450,400,5.821554411,4681.719,5102.98908,607.09,-1028.36008
10,100,1000,100,0.5,375,300,0.5,375,300,0.5,450,400,450,400,4.527482282,4745.403,5358.6578,700.6,-1313.8548
10,100,1000,100,0.5,375,325,0.5,375,325,0.5,450,400,450,400,2.942188886,4839.633,5603.77503,860.59,-1624.73203
10,100,1000,100,0.5,375,350,0.5,375,350,0.5,450,400,450,400,2.493039942,4858.879,5748.90368,1013.04,-1903.06468
